-HippySnob-,Fate/Apocrypha,34662,9
Seidai,Mahouka Koukou no Rettousei,20785,8
Seidai,Rakudai Kishi no Cavalry,30296,7
Seidai,Sword Art Online,11757,7
Seidai,Sword Art Online II,21881,7
Seidai,Tokyo Ghoul √A,27899,7
Seidai,B-gata H-kei,7817,6
Seidai,Masamune-kun no Revenge,33487,6
SentiOnikawa,Akame ga Kill!,22199,3
SentiOnikawa,Re:Creators,34561,5
SentiOnikawa,Sword Art Online: Alicization,36474,3
Sephiroth1335,Elfen Lied,226,8
Sephiroth1335,Sword Art Online,11757,6
Sephiroth1335,Fate/Apocrypha,34662,9
sepid_96,Sword Art Online: Alicization,36474,8
sepid_96,Goblin Slayer,37349,6
sepid_96,Black Bullet,20787,6
ShadowBlazer3000,Elfen Lied,226,2
ShadowBlazer3000,Sword Art Online,11757,2
ShadowBlazer3000,Kuzu no Honkai,32949,3
ShamelessCritics,Absolute Duo,25397,4
ShamelessCritics,Accel World,11759,5
ShamelessCritics,Baka to Test to Shoukanjuu,6347,6
SheBPadfoot,Highschool of the Dead,8074,6
SheBPadfoot,Shuffle!,79,7
SheBPadfoot,Baka to Test to Shoukanjuu,6347,7
Shingster,Re:Creators,34561,10
Shingster,Juuni Taisen,35076,10
Shingster,Fate/Apocrypha,34662,10
Shingster,Darling in the FranXX,35849,9
Shingster,Goblin Slayer,37349,8
Shingster,Isekai wa Smartphone to Tomo ni.,35203,6
Shingster,Death March kara Hajimaru Isekai Kyousoukyoku,34497,7
Shingster,Masamune-kun no Revenge,33487,10
Shiraishiku,Re:Creators,34561,3
Shiraishiku,Boruto: Naruto Next Generations,34566,3
Shiraishiku,Darling in the FranXX,35849,3
Shiraishiku,Gamers!,34280,2
ShukugawaMeguri,Sword Art Online: Alicization,36474,6
ShukugawaMeguri,Goblin Slayer,37349,10
ShukugawaMeguri,Kenja no Mago,36407,2
ShySorcerer,Rakudai Kishi no Cavalry,30296,7
ShySorcerer,Rokka no Yuusha,28497,5
ShySorcerer,Akame ga Kill!,22199,4
ShySorcerer,Masamune-kun no Revenge,33487,7
Simonian,Elfen Lied,226,9
Simonian,Fate/stay night,356,8
Simonian,Shuffle!,79,9
Simonian,Itazura na Kiss,3731,2
Simonian,Baka to Test to Shoukanjuu,6347,7
Simonian,Yosuga no Sora: In Solitude Where We Are Least Alone.,8861,9
Skadummy,Gantz,384,10
Skadummy,Fate/stay night,356,9
Skadummy,Sword Art Online,11757,9
Slade-VonParade,Akame ga Kill!,22199,8
Slade-VonParade,Deadman Wonderland,6880,7
Slade-VonParade,Btooom!,14345,5
Slade-VonParade,Elfen Lied,226,9
Slade-VonParade,C: The Money of Soul and Possibility Control,10163,9
Slade-VonParade,Gantz,384,8
Slade-VonParade,Goblin Slayer,37349,7
Slade-VonParade,Highschool of the Dead,8074,5
Slade-VonParade,High School DxD,11617,7
SmokyChip,Re:Creators,34561,8
SmokyChip,Isekai wa Smartphone to Tomo ni.,35203,5
SmokyChip,Masamune-kun no Revenge,33487,6
SmokyChip,Gamers!,34280,6
Snakeskins,Highschool of the Dead,8074,9
Snakeskins,Shuffle!,79,8
Snakeskins,High School DxD,11617,10
Snakeskins,Itazura na Kiss,3731,8
Snapshot426,Juuni Taisen,35076,7
Snapshot426,Darling in the FranXX,35849,7
Snapshot426,Goblin Slayer,37349,7
Snapshot426,One Punch Man 2nd Season,34134,6
Snapshot426,Arifureta Shokugyou de Sekai Saikyou,36882,3
Social_Elitist,Aldnoah.Zero,22729,3
Social_Elitist,Black Bullet,20787,3
Social_Elitist,K,14467,5
Social_Elitist,Mahouka Koukou no Rettousei,20785,3
Social_Elitist,Sword Art Online II,21881,4
Social_Elitist,Akame ga Kill!,22199,4
Social_Elitist,Koutetsujou no Kabaneri,28623,4
Social_Elitist,Darling in the FranXX,35849,5
SongstressSL,Akame ga Kill!,22199,7
SongstressSL,Black Bullet,20787,8
SongstressSL,Eromanga-sensei,32901,7
SovietPsycho,Zero no Tsukaima,1195,10
SovietPsycho,Highschool of the Dead,8074,7
SovietPsycho,B-gata H-kei,7817,9
Sparkyt3hMadman,Elfen Lied,226,7
Sparkyt3hMadman,Sword Art Online,11757,9
Sparkyt3hMadman,Highschool of the Dead,8074,7
Splitter,Elfen Lied,226,8
Splitter,Fate/stay night,356,6
Splitter,Zero no Tsukaima,1195,3
Splitter,Shuffle!,79,6
SSJ_Lupin,Mahouka Koukou no Rettousei,20785,9
SSJ_Lupin,Akame ga Kill!,22199,7
SSJ_Lupin,B-gata H-kei,7817,8
Stark700,Accel World,11759,8
Stark700,Btooom!,14345,7
Stark700,Sword Art Online,11757,6
Stark700,K,14467,5
Stark700,Black Bullet,20787,4
Stark700,Aldnoah.Zero,22729,7
Stark700,Akame ga Kill!,22199,5
Stark700,Sword Art Online II,21881,6
Stark700,Mahouka Koukou no Rettousei,20785,4
Stark700,Tokyo Ghoul √A,27899,7
Stark700,Rokka no Yuusha,28497,8
Stark700,Koutetsujou no Kabaneri,28623,5
Stark700,Re:Creators,34561,5
Stark700,Juuni Taisen,35076,5
Stark700,Fate/Apocrypha,34662,4
Stark700,Darling in the FranXX,35849,5
Stark700,Goblin Slayer,37349,4
Stark700,Sword Art Online: Alicization,36474,8
Stark700,Kenja no Mago,36407,3
Stark700,One Punch Man 2nd Season,34134,4
Stark700,Arifureta Shokugyou de Sekai Saikyou,36882,2
Stark700,Death March kara Hajimaru Isekai Kyousoukyoku,34497,2
Stark700,High School DxD,11617,8
Stark700,Himouto! Umaru-chan,28825,8
Stark700,Masamune-kun no Revenge,33487,4
Stark700,Gamers!,34280,5
Stark700,Kuzu no Honkai,32949,6
STROKEMEFASTR,Deadman Wonderland,6880,6
STROKEMEFASTR,Darling in the FranXX,35849,9
STROKEMEFASTR,Isekai wa Smartphone to Tomo ni.,35203,9
Subxaero,Aldnoah.Zero,22729,6
Subxaero,Mahouka Koukou no Rettousei,20785,8
Subxaero,Rakudai Kishi no Cavalry,30296,8
SuccHunter,Btooom!,14345,3
SuccHunter,Guilty Crown,10793,4
SuccHunter,Elfen Lied,226,3
SuccHunter,Rokka no Yuusha,28497,5
summerstar103,Fate/stay night,356,7
summerstar103,Sword Art Online,11757,6
summerstar103,Fate/Apocrypha,34662,7
SunlitSonata,Sword Art Online,11757,6
SunlitSonata,Guilty Crown,10793,4
SunlitSonata,Sword Art Online II,21881,5
SunlitSonata,Mahouka Koukou no Rettousei,20785,2
SunlitSonata,Fate/Apocrypha,34662,4
SunlitSonata,Sword Art Online: Alicization,36474,4
Supersam1492,Mahouka Koukou no Rettousei,20785,5
Supersam1492,Darling in the FranXX,35849,5
Supersam1492,Eromanga-sensei,32901,5
SuperX7,Sword Art Online II,21881,6
SuperX7,Darling in the FranXX,35849,4
SuperX7,High School DxD,11617,3
suprasaiyajim,Btooom!,14345,7
suprasaiyajim,K,14467,8
suprasaiyajim,Accel World,11759,7
sushiisawesome,Mahouka Koukou no Rettousei,20785,1
sushiisawesome,Rakudai Kishi no Cavalry,30296,3
sushiisawesome,Eromanga-sensei,32901,2
Swaheelee,Rakudai Kishi no Cavalry,30296,9
Swaheelee,Fate/Apocrypha,34662,9
Swaheelee,Shuffle!,79,7
swiftjusticee,Zero no Tsukaima,1195,9
swiftjusticee,Highschool of the Dead,8074,9
swiftjusticee,Sword Art Online,11757,9
swordfish1390,Elfen Lied,226,3
swordfish1390,Sword Art Online,11757,3
swordfish1390,Gantz,384,3
Taifood,IS: Infinite Stratos,9041,3
Taifood,Isekai wa Smartphone to Tomo ni.,35203,1
Taifood,Gamers!,34280,7
TakamakiJoker,Zero no Tsukaima,1195,6
TakamakiJoker,Re:Creators,34561,7
TakamakiJoker,Darling in the FranXX,35849,1
TakamakiJoker,Tokyo Ghoul √A,27899,3
TakamakiJoker,Goblin Slayer,37349,2
TakamakiJoker,Guilty Crown,10793,4
TakamakiJoker,Kenja no Mago,36407,2
TakamakiJoker,Eromanga-sensei,32901,1
Talonic,Guilty Crown,10793,8
Talonic,Deadman Wonderland,6880,9
Talonic,Baka to Test to Shoukanjuu,6347,9
teagon,Sword Art Online II,21881,6
teagon,Eromanga-sensei,32901,3
teagon,Kuzu no Honkai,32949,5
Temere,Guilty Crown,10793,6
Temere,Gantz,384,5
Temere,Zero no Tsukaima,1195,5
Temere,Shuffle!,79,6
TheBrainintheJar,Sword Art Online,11757,5
TheBrainintheJar,Btooom!,14345,3
TheBrainintheJar,Deadman Wonderland,6880,4
TheBrainintheJar,High School DxD,11617,5
thec0re3,Black Clover,34572,7
thec0re3,Dragon Ball Super,30694,7
thec0re3,Darling in the FranXX,35849,9
thec0re3,One Punch Man 2nd Season,34134,8
TheDeedsOfMen,Sword Art Online,11757,2
TheDeedsOfMen,Sword Art Online II,21881,4
TheDeedsOfMen,Sword Art Online: Alicization,36474,3
TheDeedsOfMen,Arifureta Shokugyou de Sekai Saikyou,36882,2
TheGeniusBaka,Sword Art Online,11757,7
TheGeniusBaka,Rakudai Kishi no Cavalry,30296,8
TheGeniusBaka,Baka to Test to Shoukanjuu,6347,10
TheHonestThief,Highschool of the Dead,8074,9
TheHonestThief,Mahouka Koukou no Rettousei,20785,9
TheHonestThief,High School DxD,11617,5
TheLegendOfDan,Elfen Lied,226,2
TheLegendOfDan,Death March kara Hajimaru Isekai Kyousoukyoku,34497,1
TheLegendOfDan,Isekai wa Smartphone to Tomo ni.,35203,1
TheLegendOfDan,Vampire Knight,3457,3
TheLlama,Elfen Lied,226,8
TheLlama,Baka to Test to Shoukanjuu,6347,7
TheLlama,Vampire Knight,3457,8
TheMaverickk,Aldnoah.Zero,22729,6
TheMaverickk,Darling in the FranXX,35849,8
TheMaverickk,Sword Art Online: Alicization,36474,6
themegamancave,Sword Art Online,11757,4
themegamancave,Sword Art Online II,21881,4
themegamancave,Deadman Wonderland,6880,5
themegamancave,Koutetsujou no Kabaneri,28623,3
themegamancave,Absolute Duo,25397,2
themegamancave,Masamune-kun no Revenge,33487,5
themegamancave,Eromanga-sensei,32901,1
themegamancave,Kuzu no Honkai,32949,5
TheRedLine,Accel World,11759,7
TheRedLine,Black Bullet,20787,6
TheRedLine,IS: Infinite Stratos,9041,1
TheRedLine,Darling in the FranXX,35849,2
TheRedLine,Kenja no Mago,36407,4
TheRedLine,Death March kara Hajimaru Isekai Kyousoukyoku,34497,3
thxbookthief,Sword Art Online,11757,2
thxbookthief,Guilty Crown,10793,5
thxbookthief,Koutetsujou no Kabaneri,28623,3
tidoesstuff,Aldnoah.Zero,22729,5
tidoesstuff,Darling in the FranXX,35849,7
tidoesstuff,Masamune-kun no Revenge,33487,6
TikiTDO,Sword Art Online II,21881,10
TikiTDO,Rakudai Kishi no Cavalry,30296,8
TikiTDO,Re:Creators,34561,10
TikiTDO,Isekai wa Smartphone to Tomo ni.,35203,1
Timz0r,Darling in the FranXX,35849,5
Timz0r,Goblin Slayer,37349,2
Timz0r,Elfen Lied,226,9
Timz0r,Isekai wa Smartphone to Tomo ni.,35203,3
tlato_but,Darling in the FranXX,35849,10
tlato_but,Goblin Slayer,37349,6
tlato_but,Sword Art Online: Alicization,36474,10
ToastytheBaker,Btooom!,14345,8
ToastytheBaker,Black Bullet,20787,7
ToastytheBaker,Akame ga Kill!,22199,8
TokyoSanchez,Aldnoah.Zero,22729,4
TokyoSanchez,Rakudai Kishi no Cavalry,30296,6
TokyoSanchez,B-gata H-kei,7817,6
TomoyasaI,Darling in the FranXX,35849,8
TomoyasaI,Masamune-kun no Revenge,33487,8
TomoyasaI,Kuzu no Honkai,32949,8
torrapamii,Mahouka Koukou no Rettousei,20785,10
torrapamii,Btooom!,14345,8
torrapamii,Absolute Duo,25397,6
torrapamii,Baka to Test to Shoukanjuu,6347,9
ToshibaKenichi,Zero no Tsukaima,1195,8
ToshibaKenichi,Akame ga Kill!,22199,7
ToshibaKenichi,Deadman Wonderland,6880,7
ToshibaKenichi,Aldnoah.Zero,22729,8
ToshiKata,Koutetsujou no Kabaneri,28623,8
ToshiKata,Black Bullet,20787,7
ToshiKata,Tokyo Ghoul √A,27899,6
tothebirds,Sword Art Online,11757,5
tothebirds,Darling in the FranXX,35849,10
tothebirds,Gamers!,34280,10
Toucanbird,Accel World,11759,7
Toucanbird,Sword Art Online,11757,8
Toucanbird,K,14467,6
Tyrannicswine117,Sword Art Online,11757,8
Tyrannicswine117,Sword Art Online II,21881,8
Tyrannicswine117,Highschool of the Dead,8074,7
Tyrannicswine117,Gantz,384,6
Tyrannicswine117,IS: Infinite Stratos,9041,7
Tyrannicswine117,Elfen Lied,226,7
Tyrannicswine117,Tokyo Ghoul √A,27899,6
Tyrannicswine117,Re:Creators,34561,9
Tyrannicswine117,Isekai wa Smartphone to Tomo ni.,35203,3
Tyrannicswine117,Masamune-kun no Revenge,33487,6
Tyrannicswine117,Shuffle!,79,8
Tyrannicswine117,High School DxD,11617,9
Tyrannicswine117,Baka to Test to Shoukanjuu,6347,8
Tyrannicswine117,Eromanga-sensei,32901,4
Tyrannicswine117,Gamers!,34280,7
Tyrannicswine117,Kuzu no Honkai,32949,8
Tyrannicswine117,Yosuga no Sora: In Solitude Where We Are Least Alone.,8861,3
UltraDoom,Aldnoah.Zero,22729,7
UltraDoom,Black Bullet,20787,8
UltraDoom,Koutetsujou no Kabaneri,28623,6
UltraDoom,Darling in the FranXX,35849,10
Unamo31,Deadman Wonderland,6880,9
Unamo31,Sword Art Online,11757,7
Unamo31,Vampire Knight,3457,8
unashamedwobbs,Mahouka Koukou no Rettousei,20785,4
unashamedwobbs,Accel World,11759,7
unashamedwobbs,Guilty Crown,10793,6
UnknownAK,Sword Art Online,11757,10
UnknownAK,Sword Art Online II,21881,8
UnknownAK,Yosuga no Sora: In Solitude Where We Are Least Alone.,8861,7
UponAShallowBay,Blood-C,10490,8
UponAShallowBay,Black Bullet,20787,9
UponAShallowBay,Mahouka Koukou no Rettousei,20785,10
Utsusemi1,Akame ga Kill!,22199,6
Utsusemi1,Guilty Crown,10793,7
Utsusemi1,Itazura na Kiss,3731,7
V4mpyr,Highschool of the Dead,8074,9
V4mpyr,Mahouka Koukou no Rettousei,20785,8
V4mpyr,Darling in the FranXX,35849,7
Verdigris6,K,14467,9
Verdigris6,Sword Art Online,11757,6
Verdigris6,Juuni Taisen,35076,8
Veronin,Sword Art Online II,21881,4
Veronin,Goblin Slayer,37349,5
Veronin,Eromanga-sensei,32901,3
Veronin,Kuzu no Honkai,32949,6
Verria-Nichole,Aldnoah.Zero,22729,8
Verria-Nichole,Akame ga Kill!,22199,8
Verria-Nichole,Rokka no Yuusha,28497,7
Verria-Nichole,Masamune-kun no Revenge,33487,8
vince1996,Sword Art Online,11757,7
vince1996,Sword Art Online II,21881,8
vince1996,Absolute Duo,25397,7
VioleGrace107,Juuni Taisen,35076,5
VioleGrace107,Fate/Apocrypha,34662,4
VioleGrace107,Darling in the FranXX,35849,5
VioleGrace107,Arifureta Shokugyou de Sekai Saikyou,36882,1
VirtusSignum,IS: Infinite Stratos,9041,5
VirtusSignum,Shuffle!,79,4
VirtusSignum,High School DxD,11617,10
Visceras,Akame ga Kill!,22199,6
Visceras,Elfen Lied,226,8
Visceras,Sword Art Online,11757,7
Visceras,Aldnoah.Zero,22729,7
Visceras,Fate/stay night,356,7
Visceras,Yosuga no Sora: In Solitude Where We Are Least Alone.,8861,7
Volix,IS: Infinite Stratos,9041,9
Volix,Guilty Crown,10793,4
Volix,Yosuga no Sora: In Solitude Where We Are Least Alone.,8861,8
Volvagia,Rakudai Kishi no Cavalry,30296,8
Volvagia,Goblin Slayer,37349,6
Volvagia,One Punch Man 2nd Season,34134,6
Volvagia,Kenja no Mago,36407,5
Waffle_Empress,Sword Art Online,11757,3
Waffle_Empress,Eromanga-sensei,32901,3
Waffle_Empress,Himouto! Umaru-chan,28825,9
WaifuMaster17,Sword Art Online,11757,10
WaifuMaster17,Goblin Slayer,37349,6
WaifuMaster17,Sword Art Online: Alicization,36474,10
WaifuMaster17,Arifureta Shokugyou de Sekai Saikyou,36882,5
WaifuMaster17,Isekai wa Smartphone to Tomo ni.,35203,5
war0blade,Rakudai Kishi no Cavalry,30296,6
war0blade,Re:Creators,34561,6
war0blade,Juuni Taisen,35076,5
Wasshio,Akame ga Kill!,22199,5
Wasshio,Sword Art Online II,21881,6
Wasshio,Sword Art Online,11757,5
Wasshio,Rakudai Kishi no Cavalry,30296,8
Weebston,Akame ga Kill!,22199,8
Weebston,Mahouka Koukou no Rettousei,20785,7
Weebston,High School DxD,11617,7
weewaaweewaa,Btooom!,14345,5
weewaaweewaa,K,14467,7
weewaaweewaa,Death March kara Hajimaru Isekai Kyousoukyoku,34497,10
Werty800,Sword Art Online II,21881,6
Werty800,Re:Creators,34561,8
Werty800,Masamune-kun no Revenge,33487,5
WetWipes,Sword Art Online,11757,2
WetWipes,Sword Art Online II,21881,1
WetWipes,Akame ga Kill!,22199,8
WetWipes,Rokka no Yuusha,28497,10
WhiteWolfKiba,Goblin Slayer,37349,8
WhiteWolfKiba,Black Clover,34572,5
WhiteWolfKiba,Arifureta Shokugyou de Sekai Saikyou,36882,7
WhiteWolfKiba,High School DxD,11617,5
Whoahoho,Re:Creators,34561,8
Whoahoho,Juuni Taisen,35076,3
Whoahoho,Isekai wa Smartphone to Tomo ni.,35203,1
Whoahoho,Death March kara Hajimaru Isekai Kyousoukyoku,34497,1
Whoahoho,Masamune-kun no Revenge,33487,3
Whoahoho,Eromanga-sensei,32901,3
Whoahoho,Kuzu no Honkai,32949,6
wolfwing,C: The Money of Soul and Possibility Control,10163,8
wolfwing,Eromanga-sensei,32901,8
wolfwing,Himouto! Umaru-chan,28825,8
Wumbo_Combo,Elfen Lied,226,10
Wumbo_Combo,Sword Art Online,11757,6
Wumbo_Combo,Sword Art Online II,21881,7
Wumbo_Combo,Aldnoah.Zero,22729,7
Wumbo_Combo,C: The Money of Soul and Possibility Control,10163,8
XanWasting,Absolute Duo,25397,2
XanWasting,Rokka no Yuusha,28497,6
XanWasting,Shuffle!,79,4
Xenalius,Sword Art Online,11757,8
Xenalius,Akame ga Kill!,22199,8
Xenalius,Guilty Crown,10793,8
XHellLyterX,Sword Art Online,11757,6
XHellLyterX,Koutetsujou no Kabaneri,28623,5
XHellLyterX,Re:Creators,34561,6
XHellLyterX,Darling in the FranXX,35849,7
XHellLyterX,Goblin Slayer,37349,4
XHellLyterX,Death March kara Hajimaru Isekai Kyousoukyoku,34497,3
Xnovazero,Btooom!,14345,8
Xnovazero,C: The Money of Soul and Possibility Control,10163,7
Xnovazero,K,14467,8
Yandazan,Guilty Crown,10793,8
Yandazan,Btooom!,14345,5
Yandazan,Deadman Wonderland,6880,7
Yandazan,Highschool of the Dead,8074,3
Yandazan,Elfen Lied,226,8
Yasaal,Darling in the FranXX,35849,3
Yasaal,Isekai wa Smartphone to Tomo ni.,35203,6
Yasaal,Death March kara Hajimaru Isekai Kyousoukyoku,34497,4
Yasaal,Gamers!,34280,9
Yinitzu,Akame ga Kill!,22199,8
Yinitzu,Aldnoah.Zero,22729,10
Yinitzu,Eromanga-sensei,32901,3
yogotah,Sword Art Online,11757,10
yogotah,Accel World,11759,7
yogotah,Guilty Crown,10793,7
Yukikaze_sama,Darling in the FranXX,35849,8
Yukikaze_sama,Isekai wa Smartphone to Tomo ni.,35203,6
Yukikaze_sama,Death March kara Hajimaru Isekai Kyousoukyoku,34497,6
Yuu_Masuhara,Koutetsujou no Kabaneri,28623,6
Yuu_Masuhara,Rokka no Yuusha,28497,5
Yuu_Masuhara,Absolute Duo,25397,7
Yuu_Masuhara,Sword Art Online II,21881,5
Yuu_Masuhara,Btooom!,14345,8
Yuu_Masuhara,Akame ga Kill!,22199,9
Yuu_Masuhara,Black Bullet,20787,8
Yuu_Masuhara,Kuzu no Honkai,32949,9
Zaber_san,Re:Creators,34561,8
Zaber_san,Fate/Apocrypha,34662,6
Zaber_san,Isekai wa Smartphone to Tomo ni.,35203,4
Zaber_san,Gamers!,34280,7
Zaku88,Absolute Duo,25397,3
Zaku88,Accel World,11759,6
Zaku88,Aldnoah.Zero,22729,7
Zaku88,Btooom!,14345,5
Zaku88,C: The Money of Soul and Possibility Control,10163,6
Zaku88,Elfen Lied,226,9
Zaku88,Fate/stay night,356,9
Zaku88,Highschool of the Dead,8074,7
Zaku88,K,14467,4
Zaku88,Rakudai Kishi no Cavalry,30296,7
Zaku88,B-gata H-kei,7817,8
Zaku88,Baka to Test to Shoukanjuu,6347,4
Zaku88,High School DxD,11617,7
Zargos101,Rakudai Kishi no Cavalry,30296,10
Zargos101,Absolute Duo,25397,6
Zargos101,Kenja no Mago,36407,7
Zargos101,Itazura na Kiss,3731,3
ZephSilver,Sword Art Online II,21881,4
ZephSilver,Akame ga Kill!,22199,3
ZephSilver,Aldnoah.Zero,22729,5
ZephSilver,Highschool of the Dead,8074,3
ZephSilver,Absolute Duo,25397,2
ZephSilver,Tokyo Ghoul √A,27899,4
ZephSilver,Koutetsujou no Kabaneri,28623,3
ZephSilver,Kuzu no Honkai,32949,5
_bookwormer_,Koutetsujou no Kabaneri,28623,6
_bookwormer_,Fate/Apocrypha,34662,6
_bookwormer_,Kuzu no Honkai,32949,6
_ecchiman_,Rakudai Kishi no Cavalry,30296,10
_ecchiman_,Mahouka Koukou no Rettousei,20785,10
_ecchiman_,Re:Creators,34561,7
_ecchiman_,Accel World,11759,7
_ecchiman_,Darling in the FranXX,35849,8
_ecchiman_,Eromanga-sensei,32901,2
_ecchiman_,B-gata H-kei,7817,10
